id,username,date,tweet
1678371400158003200,Teresia1980,2023-07-10 11:51:39+00:00, Hyatt we booked Grand Hyatt Athens due to the swimming https t co 3iFNliM03v 1 week before the trip we find out that swimming is closed Hotel doesn t reply customer service refuses to help Is this a kind of customer experience that you re proud of 
1678370445840781312,Antara_Sharma77,2023-07-10 11:47:51+00:00,https t co 5dsBRVVzkC https t co pS7BHrlHjv https t co YyVnrwNydc https t co vlhBmPMS3W https t co 6OmQBHcCdk https t co tl9qy1dAUn https t co OwjXscO6fF https t co TgzYtEZMFs https t co BcxmRM8C3i
1678370198355849216,ESIaustralia,2023-07-10 11:46:52+00:00,Home after a terror affair with crapstar airlines 5 hours at Hobart airport to be finally told at 12 30 pm the flight to Melbourne had been cancelled Mad rush to get a hotel and a sleepless night Qantas putting profit and out sourcing before service 
1678369940213051392,demdemodems,2023-07-10 11:45:51+00:00,NATIONALIZE TRUMP HOTEL PROPERTIES TO HOUSE THE HOMELESS TRUMP Charged the US Secret Service to use his facilities when he was being protected by them one would think that is ridiculus since thet were required by him to be in his proximity to offer him protection So that Gay https t co xsc0Cy521o https t co SOD7ELg8at
1678369728920711172,mitsishotels,2023-07-10 11:45:00+00:00,Nestled on the captivating island of crete Mitsis Hotels proudly presents its newest gem Bali Paradise This exquisite 4 star seaside hotel embodies the essence of tranquility comfort amp impeccable service mitsishotels createyourownstory greece https t co 79Fyry0r16
1678369261914591232,dandelionaaaaa,2023-07-10 11:43:09+00:00,I ve called the hotel and they found my airpod but the hotel is actually at pahang Im currently at port klang And they don t provide postage service Oh my airpod 
1678369014102499328,visemarang,2023-07-10 11:42:10+00:00, bookingansemarang massagesemarang pijatsemarang Ready massage full service Dijamin real massage bukan asal Exc hotel WA 089678944740 NO DP Keep slot beb https t co t9U3Urzzo0
1678368783331651585,FolasadeMarhyam,2023-07-10 11:41:15+00:00, AyobamiAdeleke9 AbeniAde_ Wow yes Ivy Hotel is a perfect place I love the serve yourself food service 
1678368635142963201,maiti_sutanu,2023-07-10 11:40:39+00:00,Worst service by OYO4U oyorooms Booked a oyo at Rs 900 but when I approached to the property they added the Rs 899 and they denied checkin after that I talked to oyo customer care and they told me they will process refund and I left the hotel After 1hr I called oyo care https t co 5OyFTnPMeN
1678366039640506370,chou0526,2023-07-10 11:30:21+00:00,Available for massage everyday pm lng Hotel Lodge or Home Service Iloilo City Good evening
