id,username,date,tweet
1678332585884172289,elifuge,2023-07-10 09:17:25+00:00, Village_Hotels just arrived at Bristol and pool is closed Waste of an hour driving there and back plus fuel Why can t you communicate this via email to save members such a waste of time I pay a lot of money which is wasted today 
1678317189684776960,Brexitletsgo,2023-07-10 08:16:14+00:00, TalkTV drdavidbull alway a great show as always what ever time slot you fill David camps barges hotels Rwanda all waste of time every asylum seekers or migrant foot that steps on soil is a knife in the back of the people there needs to be a complete stop turn the boats
1678312376003690496,ElriBird,2023-07-10 07:57:06+00:00, Streamline Housekeeping Operations ElriBird Elegance for Hotels Product Name Housekeeping Trolley Product Code EBHT0004 Brand Name ElriBird Check out for more detail https t co Le8z9lsMFU Contact Us On 91 9574764666 Email sales elribird com https t co ipThtx0ugJ
1678287278878212097,CySustTourism,2023-07-10 06:17:23+00:00,Somerset Rama 9 Bangkok s Sustainable Programme Embracing the Think Family Think Eco Friendly concept As one of Ascott s largest serviced residences in Thailand the 445 unit property can produce enough waste to pack many landfills https t co KMYur0lPLl
1678256885873672193,vc_dolores,2023-07-10 04:16:36+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1678218748300337152,JMatch9,2023-07-10 01:45:04+00:00,Always Mr Jet setter can t work in HOC but Zoom good enough but needs to jet the World spending Zoom apparently doesn t work for good times food amp hotels What a waste of skin https t co jApfFs8I9f
1678206149089460224,Atithilive,2023-07-10 00:55:00+00:00,Did you know Each day millions of pages are consumed for guest documentation in hotels worldwide leading to deforestation and waste Atithi is committed to reducing the industry s environmental impact by embracing blockchain EnvironmentalImpact DigitalTransformation
1678182832479301633,DDebroy84,2023-07-09 23:22:21+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1678167126568304641,djriveraros,2023-07-09 22:19:56+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678166929700274176,Quara2Sexy,2023-07-09 22:19:09+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1678157658615078913,nrs54124,2023-07-09 21:42:19+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678147106861723649,CircularLAC,2023-07-09 21:00:23+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678146576307429381,Cunts69639965,2023-07-09 20:58:16+00:00, olliecarroll No it s not Cruel was beating the shark to death afterwards because some plank decided it was a good idea to swim in water where hotels regularly dump food waste 
1678124725862580226,GQuijandriaA,2023-07-09 19:31:27+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678122787846729729,WFFeswatini,2023-07-09 19:23:45+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678116954966736896,JenniferRoseb15,2023-07-09 19:00:34+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1678107224143527936,estylingerie,2023-07-09 18:21:54+00:00,The fashion industry isn t the only one creating significant textile waste hotels only keep their bed linen for an average of 9 months Hermit London is taking these minorly flawed sheets that were destined for landfill and turning them into sleepwear https t co gjrJtg9tfl https t co O8cKlf5lqy
1678100758946803718,AudreyKaradus,2023-07-09 17:56:13+00:00, joncoopertweets moejoelola All he did was waste our tax dollars by putting his secret service up on his most expensive rooms in his hotels and golf resorts 
1678091138132234240,KhyatiJ45761669,2023-07-09 17:17:59+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678080226687950849,VdeLeeuw,2023-07-09 16:34:37+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678071696656564224,JeremiahThoron,2023-07-09 16:00:44+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678048848722132992,CySustTourism,2023-07-09 14:29:56+00:00,RT CySustTourism The efforts flow through all operations and focuses on various aspects of sustainability including energy conservation 
1678021362248728578,mayogisense,2023-07-09 12:40:43+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1678012503652028419,EllyanneCGithae,2023-07-09 12:05:31+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677993019092398081,BigStevei777,2023-07-09 10:48:06+00:00,RT arlene_bilby RonDeSantis Crops rotting in the field construction ground to a halt your Nazis posted at Disney World entrance and i 
1677992790041722882,AnishRoyy,2023-07-09 10:47:11+00:00,RT AnishRoyy The issue of water logging is due to blockages of sewers as innumerable hotels and restaurants have been permitted to throw 
1677992373568294913,AnishRoyy,2023-07-09 10:45:32+00:00,The issue of water logging is due to blockages of sewers as innumerable hotels and restaurants have been permitted to throw food waste and utensils into the sewers leading to crisis of so many people residing or commuting from the area 
1677981024737738753,bd_alx,2023-07-09 10:00:26+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677949746885844993,AustinemailPaul,2023-07-09 07:56:09+00:00, GlobalJusticeUK If governments taxed these profits not a single individual would benefit They would use the money to fund bizarre schemes pay for illegal immigration hotels increase their own remuneration and waste it
1677949247142936576,yusuflibisi,2023-07-09 07:54:09+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1677944554400382982,themaxthought,2023-07-09 07:35:31+00:00, BertTravers1 paul_beamish RishiSunak SuellaBraverman RobertJenrick They have done similar in Paignton amp Torquay filled 3 hotels with the waste of spaces wait until the summer hols and all the bikini clad girls are on the beach It s putting our citizens in an unfair position 
1677918334874951682,Shane__McC,2023-07-09 05:51:19+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677914970468540416,SavinaAmmassari,2023-07-09 05:37:57+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677913609026805763,Sdg13Un,2023-07-09 05:32:33+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677905813598265345,CySustTourism,2023-07-09 05:01:34+00:00,The efforts flow through all operations and focuses on various aspects of sustainability including energy conservation waste management water conservation and community engagement AscottHotels TravelDailyAsia https t co KMYur0lPLl
1677905645750689793,imposibo_,2023-07-09 05:00:54+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677902281654562816,arlene_bilby,2023-07-09 04:47:32+00:00, RonDeSantis Crops rotting in the field construction ground to a halt your Nazis posted at Disney World entrance and in Jewish neighborhoods Canceled conventions empty hotels restaurants Nuclear waste roads polluted stinking beaches crumbling condos Floriduh sucks 
1677888924289585152,stem_nastics,2023-07-09 03:54:27+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1677882137910079489,debdbose,2023-07-09 03:27:29+00:00, Choose eco friendly accommodations Look for hotels or resorts that prioritize sustainability Seek out certifications like LEED or eco labels indicating responsible practices such as energy efficiency waste reduction and use of renewable resources GreenAccommodations
1677876025232076800,simplichange,2023-07-09 03:03:12+00:00,RT aquageimprove More than 15 years ago we developed a concept of converting human_food_waste into aquatic feeds Food_waste from H 
1677875867354292226,teamunefy,2023-07-09 03:02:34+00:00,RT aquageimprove More than 15 years ago we developed a concept of converting human_food_waste into aquatic feeds Food_waste from H 
1677858877294137349,ouen_ukraine,2023-07-09 01:55:04+00:00,RT frontlinekit mamaw87275585 BalticSnowTiger DMBrookfield MriyaReport No just don t want to waste money on a room could buy part of 
1677854230646849536,G8trz4ever,2023-07-09 01:36:36+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1677847245994045441,WindowOnTech,2023-07-09 01:08:50+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677844218335707136,AYCLearnDigital,2023-07-09 00:56:49+00:00,RT theGEF The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air wat 
1677821871562129408,frontlinekit,2023-07-08 23:28:01+00:00, mamaw87275585 BalticSnowTiger DMBrookfield MriyaReport No just don t want to waste money on a room could buy part of a drone with the cost of hotels here I m shattered so yeah the floor works it s safe warm dry so I ll sleep well no rockets here 
1677815373985398786,SisterSeaweed,2023-07-08 23:02:12+00:00,RT aquageimprove More than 15 years ago we developed a concept of converting human_food_waste into aquatic feeds Food_waste from H 
1677814982287802368,theGEF,2023-07-08 23:00:38+00:00,The world produces more than 1 1 billion tonnes of solid waste each year which if poorly managed can contaminate air water and soil A project with theGEF and UNDP support will work to address dangerous pollutants in landfills hospitals amp hotels https t co dAJYlt88uf https t co jIbYq0wtrh
1677804884383465474,am_kusick,2023-07-08 22:20:31+00:00, ScottforFlorida How many millions did the fat pig waste on golf 340 million More maybe What about the exorbitant fees he charged taxpayers for security to stay in his hotels Trump made 1 7 B Much from taxpayers And you Biggest Medicare fraud in US history Sit down and SHUT UP 
1677796705457127424,Sultandreko,2023-07-08 21:48:01+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
1677781709851623425,channel_echo,2023-07-08 20:48:25+00:00,RT Pinboard The buried lede in this piece is that Vermont where 20K buys you a trailer home contrived a way to waste 54 000 per perso 
1677776485178916866,SteveKa07196297,2023-07-08 20:27:40+00:00, RepAndyBiggsAZ How kuch tax payer money and time have you wasted chasing bullshit lies about Biden How kuch did fat Nixon waste flying to his ostentatious homes and putting up his kids in hotels 
1677776339418357763,akdud,2023-07-08 20:27:05+00:00,RT Pinboard The buried lede in this piece is that Vermont where 20K buys you a trailer home contrived a way to waste 54 000 per perso 
1677774953327005696,khazhyk,2023-07-08 20:21:35+00:00,RT Pinboard The buried lede in this piece is that Vermont where 20K buys you a trailer home contrived a way to waste 54 000 per perso 
1677774808946462720,Pinboard,2023-07-08 20:21:00+00:00,The buried lede in this piece is that Vermont where 20K buys you a trailer home contrived a way to waste 54 000 per person year in Federal money on hotel rooms https t co 7mupJxAPIc
1677766225181409286,sandra_jon61180,2023-07-08 19:46:54+00:00,RT edmondbitay Do you waste hours researching Airbnbs and hotels Me too Arrrggh So I made this app that could help solve that 
1677750107431632896,Nwabuefe,2023-07-08 18:42:51+00:00, instablog9ja Instead say make I waste money on top yeye junk food I go carry 20k go pay for buffet for one of those clean hotels for V I Ikeja
1677743131465334791,aquageimprove,2023-07-08 18:15:08+00:00,More than 15 years ago we developed a concept of converting human_food_waste into aquatic feeds Food_waste from Hotels restaurants and food factories This innovative concept is the most needed one nowadays https t co 1tospUKS7d
1677598161572069376,theindianguy97,2023-07-08 08:39:04+00:00, Chanakyasutraa But sadly wholy ganga is being polluted by adding sevage city water and nearby hotel waste water I have seen in Haridwar all nearby hotels pollute it very badly 
1677571306483757056,CarveSomeFun,2023-07-08 06:52:21+00:00, andieiamwhoiam NikkiNoLibs Brian41675744 Oh there are definitely lowlifes who sent him donations but real society has absolutely cancelled that disgusting murderous punk Read the stories Hotels won t allow him at their venues etc Its awesome to see real Americans just SHUN that waste of life 
1677565522374950913,CW_Watchdog,2023-07-08 06:29:22+00:00, patnel1305 qwdads1962 LondonEconomic DaleVince I m a high rate tax payer who pay into a pension pot using salary sacrifice to avoid tax And the more I earn the more I sacrifice and save for retirement Because it s better then giving it to the government to waste if refugee hotels and convid debt 
1677544066777505792,RJ_RAGE_ZX_1987,2023-07-08 05:04:07+00:00,RT IBEROSTAR Reducing food waste and landfill as part of our sustainable practices we have implemented composting areas at our hotels to 
