id,username,date,tweet
1678391207985045511,nearlythere2020,2023-07-10 13:10:21+00:00,RT BorisNChuryk Based Serbia Nikola Tesla Died alone in a NYC Hotel Room All his Notes and Work Papers were Taken by this Government H 
1678390110000168960,BorisNChuryk,2023-07-10 13:05:59+00:00,Based Serbia Nikola Tesla Died alone in a NYC Hotel Room All his Notes and Work Papers were Taken by this Government He was a True Socialist giving population Cheaper Electricity With AC DC Edison Corp Big Shot Robbed and Fought Tesla non Stop to gain control https t co nlDUzLdsn5
1678382430867300352,ssagar012,2023-07-10 12:35:29+00:00, NareshS17075012 CMOFFICEHP The hotel is in the safe location Networks are down because there s no electricity to power them 
1678381082348081153,kabonge_k,2023-07-10 12:30:07+00:00, observerug But UBC land was sold to Aya for hotel and shimon was sold to kingdom for office block spaces for electricity transformers have been sold plans approved for arcade development Look at kati kati Arcade in the middle of roads 
1678368788616445953,tomwxj,2023-07-10 11:41:16+00:00,First three photos of Detroit quite lonely solar panels at sunset early morning and bikes at hotel Had a very interesting conversation with my Uber driver yesterday about her utter no interest in e vehicles high electricity bills Very valid point Detroit https t co YYkQ1LEfX0
1678341133888364544,RuudBlezer,2023-07-10 09:51:23+00:00,I m stuck at Bhuntar HP India in a hotel amp here it s no electricity no water I have flight on 14 from Delhi amp All roads towards delhi are destroyed due to floods amp Rains Kindly help me Embassy contact number aren t resolving issues Save me NLinIndia BergMarten DutchMFA
1678336196748128256,shilpa0686,2023-07-10 09:31:45+00:00, Adani_Elec_Mum electricity failure is very frequent in Kalina Village opp 2 Star Hotel 3rd time this week Any specific reasons 
1678329867614699521,JandialNaresh,2023-07-10 09:06:36+00:00, ishita_jairath No electricity no water since two days water has entered our home street has become like river I am forced to stay today in Hotel along with family administration not doing anything We have suffered losses Car has developed snag water has entered in amp Gear box not working https t co Fd0NFqahkb
1678312708482150401,Muheebu98955968,2023-07-10 07:58:25+00:00,I didn t check in at the hotel did complaint to agoda that no electricity at hotel and hotel rejects my booking didn t receive any refund very very bad service seriously i will file a legal case on agodaindia They are making fool https t co DGvF9sF6EM
1678225501859594240,Onest72,2023-07-10 02:11:54+00:00,RT Starboy2079 Nikola Tesla 1856 1943 Serbian inventor He was a major contributor to the birth of commercial electricity and is best 
1678206264726237184,Sandeep34657221,2023-07-10 00:55:27+00:00,RT Starboy2079 Nikola Tesla 1856 1943 Serbian inventor He was a major contributor to the birth of commercial electricity and is best 
1678203287965761539,CryptoKing108,2023-07-10 00:43:38+00:00,RT Starboy2079 Nikola Tesla 1856 1943 Serbian inventor He was a major contributor to the birth of commercial electricity and is best 
1678182882257391616,ScottWood761,2023-07-09 23:22:32+00:00, DeMaci_Poker PokerGO Actually inflation would decrease the numbers in the main event because people would be using more money for rent food electricity gas etc so they wouldn t have 10k available plus the cost of airfare hotel food for 10 12 days 
1678123267624771584,RaAhi13,2023-07-09 19:25:39+00:00,RT Starboy2079 Nikola Tesla 1856 1943 Serbian inventor He was a major contributor to the birth of commercial electricity and is best 
