id,username,date,tweet
1678406752763510788,BainMiddleEast,2023-07-10 14:12:07+00:00,Our newly launched research study sheds light on sustainable tourism opportunities in the MENA region Read more on Zawya for insights from Partners Jenny Davis Peccoud and Karim Henain https t co 5CUE60HNph https t co s35ZObjtvO
1678405329464205315,OECD_local,2023-07-10 14:06:28+00:00,RT TourismJournal Have a listen to Serg_Guerreiro from the OECD about sustainable tourism recovery 
1678405300083126279,Serg_Guerreiro,2023-07-10 14:06:21+00:00,Echoes from my podcast at OECD My views on sustainable tourism recovery https t co 0TJ6MbKlT1
1678403705794592770,Cruise_Ferry,2023-07-10 14:00:01+00:00, This partnership will unlock new and remote destinations for locals and tourists build on a strategy for sustainable tourism and renew welfare opportunities for Greenland said jjsandgreen of Arctic Umiaq Line cruise Sustainability https t co 8saPUIbyXx
1678402055809949702,WorkshopOAP,2023-07-10 13:53:27+00:00,RT moni_nadegger New Paper Alert for hot summer days Happy to share my paper on reassembling more than human sustainability in An 
1678401125819490305,nissenjo,2023-07-10 13:49:46+00:00,Not unlike Bergen sometimes even 4 of these in the harbour at one time Come to Ilulissat Science Forum in October to discuss this an other topics relating to climate and the environment including sustainable tourism https t co V1iJfWsAqK https t co SBJtomNjya
1678400723762003969,voxdotcom,2023-07-10 13:48:10+00:00,You don t need to cross international borders to be mindful of your impact on a community and the environment allieevolpe writes on how to be more considerate during your adventures https t co 2S9ZMTd0gy
1678400464839163906,machadoafr,2023-07-10 13:47:08+00:00,RT UNWTO Green tourism Sustainable tourism are natural allies Eco friendly practices like green transportation are essential for a 
1678400254239023109,eduardosaravia,2023-07-10 13:46:18+00:00,RT UNWTO Green tourism Sustainable tourism are natural allies Eco friendly practices like green transportation are essential for a 
1678398618317848578,rlaurom,2023-07-10 13:39:48+00:00,RT UNmountains The Third Caucasus Mountain Forum was successfully organized by the SNC_mt on 4 6 July in Georgia paving the way for sus 
1678397973099692038,madidi,2023-07-10 13:37:14+00:00,RT UNWTO Our shared sustainable future depends on the actions we take now for the GlobalGoals We do not have a moment to lose This 
1678395899595345920,JUANBUTTEN,2023-07-10 13:29:00+00:00,Sustainable tourism in the Caribbean goes hand in hand with reducing plastic waste ResponsibleTourism Caribbean JuanButten https t co 9IHCd47Pzl
1678395495918587911,mintsRH,2023-07-10 13:27:23+00:00,RT UNWTO Our shared sustainable future depends on the actions we take now for the GlobalGoals We do not have a moment to lose This 
1678395471910387715,BainMiddleEast,2023-07-10 13:27:18+00:00,Our report reveals a key insight about SustainableTourism it s not just for eco warriors seeking niche experiences or exclusive sustainability offerings Rather it s about having an appetite for sustainable travel and making responsible choices More https t co yOMyGriUQq https t co wNCoBEqCFq
1678395396274688001,UNWTO,2023-07-10 13:27:00+00:00,Our shared sustainable future depends on the actions we take now for the GlobalGoals We do not have a moment to lose This July UNWTO and tourism leaders join the 2023 HLPF https t co UY8gdjOKG0 UNDESA mintsRH Saudi_MT tourismgoi https t co AINQ2FcvA8
1678393962594271233,NishaChittal,2023-07-10 13:21:18+00:00,first up we have allieevolpe with such a thoughtful piece on how to be a respectful responsible traveler https t co 2rtnu8HYj7
1678391712027385857,aucrum,2023-07-10 13:12:21+00:00,The Rise of Sustainable Tourism in West Papua WestPapuan https t co xdIsMO3XDf
1678391221579042816,TourismJournal,2023-07-10 13:10:24+00:00,Have a listen to Serg_Guerreiro from the OECD about sustainable tourism recovery https t co sXgrP2I0Xw
1678389270858407936,shaynemac88,2023-07-10 13:02:39+00:00,RT OECD_local COVID19 smashed tourism international tourist arrivals fell by 7 0 from 2019 s peak of 1 5 billion Today how can 
1678388483944075265,Pacofloresobiet,2023-07-10 12:59:32+00:00,Iberostar receives the Condé Nast Traveler 2023 award in the Sustainable and Eco category for its Wave of Change movement and commitment to ResponsibleTourism CNTravelerSpain https t co wQmaaXSibq https t co LCtXOCxH67
1678387933458444288,eco_cruisingFT,2023-07-10 12:57:20+00:00, Introducing the ECO CRUISING FU_TOUR project Get ready to embark on a groundbreaking adventure in the world of sustainable cruise tourism ECOCRUISINGFUTOUR SustainableCruise EcoCruising Mediterranean CruiseTourism GreenTransition CruiseIntoTheFuture https t co 1kmq1eedyz
1678385984881172480,madidi,2023-07-10 12:49:36+00:00,RT UNWTO We welcomed 3 Chinese delegations from World Tourism Alliance amp Ctrip Fliggy Alibaba Beijing amp World Tourism Cities Federatio 
1678385344029368323,sgonzalezmarin,2023-07-10 12:47:03+00:00,RT UNWTO Green tourism Sustainable tourism are natural allies Eco friendly practices like green transportation are essential for a 
1678384921889611776,chaiPiyoJi,2023-07-10 12:45:22+00:00, GoHimachal_ while i wish you well it was virtually criminal of all those behind this bank construction ruining this pretty and rare valley you could have made it at a walking distance away like 1 km AND STILL ATTRACTED sustainable tourism
1678383342767448070,falkirk_herald,2023-07-10 12:39:06+00:00,Action plans and guidance can help businesses related to tourism become more sustainable and environmentally friendly say experts at law firm CMS_Scotland AD https t co shxQvq9w6x
1678383273351983104,bn_1c,2023-07-10 12:38:49+00:00,The West Papua government continues to be committed to developing tourism potential with sustainable tourism WestPapuan https t co PGDVdxasd0
