id,username,date,tweet
1678373829536563202,Onyeani_Kalu,2023-07-10 12:01:18+00:00,WHAT A WASTE OF MONEY Mbaise Imo State people in Texas USA held a convention where they paid 92 000 to the hotel owners for the hall food drinks and other logistics The payment was for an estimated number of 500 guests and the event was to end at 11pm according to https t co iD1VjwxF5n https t co rSmKnYU7y9
1678373600854695936,mcfish10,2023-07-10 12:00:23+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678373552217628673,CarlosStoned,2023-07-10 12:00:12+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678373180547956737,GavinDeGrawInfo,2023-07-10 11:58:43+00:00,RT CommerceCasino gavindegraw is coming to The CommerceCasino amp Hotel Join us for the next show in TheCommerceSummerConcertSeries 
1678372888859262978,GavinDeGrawCDA,2023-07-10 11:57:34+00:00,RT CommerceCasino gavindegraw is coming to The CommerceCasino amp Hotel Join us for the next show in TheCommerceSummerConcertSeries 
1678372213232107521,surv3secondz,2023-07-10 11:54:52+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678372146282676224,omekam_peter,2023-07-10 11:54:36+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678372051604717570,spiderrodeo,2023-07-10 11:54:14+00:00,RT DavidsOffor Mbaise people in Texas held a convention where they paid 92 000 to the hotel owners for the hall food drinks and other 
1678371890656600065,KenWiwa4,2023-07-10 11:53:36+00:00,RT DavidsOffor Mbaise people in Texas held a convention where they paid 92 000 to the hotel owners for the hall food drinks and other 
1678371746775281664,DARKDUDE_01,2023-07-10 11:53:01+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678371690907140098,GarbaAggie,2023-07-10 11:52:48+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678371610460409856,Adebayocole1,2023-07-10 11:52:29+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678371483117076480,Haykfyted47,2023-07-10 11:51:58+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678371409284812800,naseer_gk,2023-07-10 11:51:41+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678371352036667392,dammietoyy,2023-07-10 11:51:27+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678371280112721921,hemuchoudarys,2023-07-10 11:51:10+00:00, modyvishal11 ADI_99_EDDY AshwiniSahaya BehrouzBiryani zomato deepigoyal adgzonevaranasi myogiadityanath aajtak ZeeNews indiatvnews BBCHindi Republic_Bharat OpIndia_in ndtvindia When hotel serves non halal food zomata appolsihes a Muslim customer for hurting religious sentiments but for hindu customers don t even care why this double standards does Hindus don t have any sentiments 
1678371097132036096,anluu67,2023-07-10 11:50:26+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678371090802913281,nnaemeka_ahube,2023-07-10 11:50:25+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678370543328952320,atqhaliross,2023-07-10 11:48:14+00:00,RT efaperfume Wei Sheiiillllaaaa best juga hotel Mardhiyyah Shah Alam ni ek Dulu Grand Blue Wave Bilik dia biasa biasa je lah tak refur 
1678370494511292418,Hehizzy1,2023-07-10 11:48:03+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678369619424280578,adeoluorisa,2023-07-10 11:44:34+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678369323935571969,daddyzone6,2023-07-10 11:43:24+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678369305870622726,jacquelineprob6,2023-07-10 11:43:19+00:00,RT LittleBoats2020 One of our crew has reported to us guests at The Strand Hotel Eastbourne may have damaged rooms in an apparent protes 
1678369196114161665,Arulmozhi1303,2023-07-10 11:42:53+00:00, AshwiniSahaya BehrouzBiryani zomato deepigoyal varanasipolice adgzonevaranasi myogiadityanath aajtak ZeeNews indiatvnews BBCHindi Republic_Bharat OpIndia_in ndtvindia one only question y u ordered ur food in Non veg hotel for veg food instead of Veg hotel My POV u trying to blame the non hotel are not good
1678369081425002496,vampbonniww,2023-07-10 11:42:26+00:00,RT scodalion Mercedes is a disabled Black mom living in a hotel with her 3 kids Consistent aid is needed to cover weekly room fee medic 
1678369080540299264,rainbwfaIIs,2023-07-10 11:42:26+00:00,RT scodalion Mercedes is a disabled Black mom living in a hotel with her 3 kids Consistent aid is needed to cover weekly room fee medic 
1678368846439231489,Pearlyocean,2023-07-10 11:41:30+00:00,RT scodalion Mercedes is a disabled Black mom living in a hotel with her 3 kids Consistent aid is needed to cover weekly room fee medic 
1678368783331651585,FolasadeMarhyam,2023-07-10 11:41:15+00:00, AyobamiAdeleke9 AbeniAde_ Wow yes Ivy Hotel is a perfect place I love the serve yourself food service 
1678368529484075009,UdehDaniel6,2023-07-10 11:40:14+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678368516720795648,JupiterJellies,2023-07-10 11:40:11+00:00,RT scodalion Mercedes is a disabled Black mom living in a hotel with her 3 kids Consistent aid is needed to cover weekly room fee medic 
1678368492158951425,sunkanmiaji,2023-07-10 11:40:05+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678368474408599554,Bado055,2023-07-10 11:40:01+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678368441198317568,sharifahdyana,2023-07-10 11:39:53+00:00,RT efaperfume Wei Sheiiillllaaaa best juga hotel Mardhiyyah Shah Alam ni ek Dulu Grand Blue Wave Bilik dia biasa biasa je lah tak refur 
1678368116601151488,TheHotelFlora_,2023-07-10 11:38:36+00:00,The cuisine of Hotel Flora is ready to be served Give us a chance to serve you delicious food Hotelflora Restaurant Banquet Rooms Conference Vastral Ahmedabad food events appetizer mocktail punjabi chinese continental seminarhalls ringceremony https t co QcJPeZertu
1678368068328914945,seraazahry,2023-07-10 11:38:24+00:00,RT Shahirahzai I stay kat Al Meroz hotel kedai makan ni area situ jugak Area Al Meroz memang banyak halal food Makan berdua dengan hu 
1678367936182906880,kashville,2023-07-10 11:37:53+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678367778724626434,symplyDAPO,2023-07-10 11:37:15+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678367615046021120,zash10,2023-07-10 11:36:36+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678367553545011202,olafancy77,2023-07-10 11:36:21+00:00,RT StFreakingKezy Yesterday in Texas The people the people of Mbaise held a convention where they paid 92 000 69million naira to the 
1678367542304206850,DaventrySaddler,2023-07-10 11:36:19+00:00,RT thetravellocker Best Wishes amp Good Luck to BrockencoteHall amp MalloryCourt Country House Hotel amp Spa Finalists as BOUTIQUE HOTEL OF 
1678367512063275008,DaventrySaddler,2023-07-10 11:36:12+00:00,RT thetravellocker Best Wishes amp Good Luck to CoombeAbbey Finalists as HOTEL OF THE YEAR amp VENUE OF THE YEAR at the 6th Midlands Food Dr 
1678367392504885250,LadyMaroon10,2023-07-10 11:35:43+00:00,ang dami nilang nagsabi na okay ang hotel and food iba t ibang teams so mukhang okay talaga Hahahahaha https t co rhTTPZc47N
1678367271033483269,DLee64190734,2023-07-10 11:35:14+00:00,Alexis has 2 Kidney matches She will need gas food as well as another hotel stay in JAX If you have donated in the past THANK YOU If you are just now reading this please consider making a donation any size will help Together we can do this https t co rlAv2Vhzrd https t co 275AVQbly1
