id,username,date,tweet
1678408379016830978,hesparnar,2023-07-10 14:18:35+00:00,RT KunleJONISE Good morning fam I m your plug for Car and Bus hire Hotel bookings Passport application and renewal Individual and gr 
1678407158193324035,Nininho_33,2023-07-10 14:13:44+00:00, monbigosonne Deplacement pour Bastia calé pour ma part ouais je vois loin Déplacement pro calé hôtel réservé voiture location idem Manque plus que l avion
1678406838683856899,bras68,2023-07-10 14:12:28+00:00,RT john_tjl Looking for a cleaner for local hotel restaurant in Kippen Nr Stirling Wed Sun 9 3 11ph with lunch provided Due to lo 
1678404293093646342,ooreoluwaaa1,2023-07-10 14:02:21+00:00,RT KunleJONISE Good morning fam I m your plug for Car and Bus hire Hotel bookings Passport application and renewal Individual and gr 
1678401068680503296,Rutahigwa_1,2023-07-10 13:49:32+00:00,RT paulinebaxton Royal Hotel Apartments is the perfect place to rest your head and relax we have shops available for renting and room to 
1678399301565775872,HouzToHome,2023-07-10 13:42:31+00:00, 24 room Hotel for Sale Land size 1 plot Land title Conveyance Registered Survey Price 100M Location Ogba For Inspection and Enquires Call WhatsApp 08090200019 info houztohome com ng RealEstate DisqualifyTinubuNow EFCC Ikeja Davido Pastor Poju https t co iwzQgQf13L
1678399052663103489,ThirtySleeps,2023-07-10 13:41:31+00:00,Villa Rotana is your contemporary boutique hotel of choice Welcome luxury hotel amenities designer furnishings and great proximity to the Burj Khalifa and City Walk thanks to its prime location on Sheikh Zayed Road Ready to learn more and book your long stay https t co IqjtTjSAQF
1678393708000030725,choppsyboy84,2023-07-10 13:20:17+00:00,RT john_tjl Looking for a cleaner for local hotel restaurant in Kippen Nr Stirling Wed Sun 9 3 11ph with lunch provided Due to lo 
1678392611038707712,advillaggiospa,2023-07-10 13:15:56+00:00,For booking please call or https t co m4H5unUgGx We always happy to serve our customers in best way we can serve you with my best team in Abu Dhabi Address Villa 18 One to One Hotel the Village in Abu Dhabi U A E Google Location https t co Km83tmJ1oG AbuDhabimassage https t co 5wir67KN0A
1678392607611711490,No_Mattic,2023-07-10 13:15:55+00:00, Glenn_Goodberry Its an amazing location They have a hotel on site check it out https t co bESzRIeNKE
1678391001944059905,Castlerosse1,2023-07-10 13:09:32+00:00,RT MortimerMurphy1 Can you find a nicer breakfast location than the Castlerosse1 hotel beautiful relaxing few days here swimming po 
1678390812915146752,ittn_ie,2023-07-10 13:08:47+00:00,The Arthouse Hotel NYC has an ideal location on the Upper West Side of Manhattan ITTN s Shane Cullen discovers why this is an ideal base to explore the metropolis of New York City ittnswitchedon https t co cgVY8Zgkd9 https t co KNpt6xYD2O
1678389372813443072,Bannet_R,2023-07-10 13:03:04+00:00,RT paulinebaxton Royal Hotel Apartments is the perfect place to rest your head and relax we have shops available for renting and room to 
1678386937227255808,cretanadia,2023-07-10 12:53:23+00:00,RT jdouglasSEA Future location of the Sithandon SEZ here at the Khone and Phapheng Falls Laos just north of the Cambodia border Beautifu 
1678385959698612225,MopresUg,2023-07-10 12:49:30+00:00,RT paulinebaxton Royal Hotel Apartments is the perfect place to rest your head and relax we have shops available for renting and room to 
1678385830488944640,ZainabSosan,2023-07-10 12:48:59+00:00,RT KunleJONISE Good morning fam I m your plug for Car and Bus hire Hotel bookings Passport application and renewal Individual and gr 
1678382747457404928,Ssentongopeter5,2023-07-10 12:36:44+00:00,RT paulinebaxton Royal Hotel Apartments is the perfect place to rest your head and relax we have shops available for renting and room to 
1678382430867300352,ssagar012,2023-07-10 12:35:29+00:00, NareshS17075012 CMOFFICEHP The hotel is in the safe location Networks are down because there s no electricity to power them 
1678382000846041089,LynMaisha,2023-07-10 12:33:46+00:00,RT paulinebaxton Royal Hotel Apartments is the perfect place to rest your head and relax we have shops available for renting and room to 
1678378948353294336,Ekunrin,2023-07-10 12:21:38+00:00,You can start up your own hotel with between 15 to 20M in a good location in Lagos Buzz me if you are interested 
1678378794577457152,MrJSnod,2023-07-10 12:21:02+00:00, Andr6wMale By the way I think I ve found the location within the hotel grounds itself judging by grass and tarmac https t co ipCn0ruPMn
1678378575731339264,__Osakpolor,2023-07-10 12:20:09+00:00,RT zizilicious14 Please I need a Front Desk Secretary female Location Lekki Orchid Hotel Road Remuneration N90 N100 000 Please s 
1678377917628178432,efewonyi,2023-07-10 12:17:32+00:00,RT zizilicious14 Please I need a Front Desk Secretary female Location Lekki Orchid Hotel Road Remuneration N90 N100 000 Please s 
1678372086937534464,45Questor,2023-07-10 11:54:22+00:00, NandiS234 Now Google censors l limits omits controls content availability on the web I use Duck Duck Go sometimes torrent if necessary Also the laptop is 100 percent authentic Meta Data Phone MEID IMEI location data hotel receipts on Hunter s apple phone content on the laptop 
1678371972693078016,Rahmxhh,2023-07-10 11:53:55+00:00,RT KunleJONISE Good morning fam I m your plug for Car and Bus hire Hotel bookings Passport application and renewal Individual and gr 
1678370365154684930,GJCHotel,2023-07-10 11:47:32+00:00,RT DshireChamber Exciting news Join us at our Chamber Showcase and Launch Event Location Golden Jubilee Conference Hotel Dat 
1678370158186733568,the_adejoke,2023-07-10 11:46:42+00:00,RT KunleJONISE Good morning fam I m your plug for Car and Bus hire Hotel bookings Passport application and renewal Individual and gr 
1678369669533581312,TheLoneWolfSep,2023-07-10 11:44:46+00:00,RT john_tjl Looking for a cleaner for local hotel restaurant in Kippen Nr Stirling Wed Sun 9 3 11ph with lunch provided Due to lo 
1678367138145247233,duchess_elina,2023-07-10 11:34:42+00:00,RT KunleJONISE Good morning fam I m your plug for Car and Bus hire Hotel bookings Passport application and renewal Individual and gr 
1678366643511083009,_AdaLovina,2023-07-10 11:32:45+00:00,RT KunleJONISE Good morning fam I m your plug for Car and Bus hire Hotel bookings Passport application and renewal Individual and gr 
1678364346190004225,Dentalgiorgio,2023-07-10 11:23:37+00:00,RT stephanieindis1 Msmenalicious I prefer the Ikeja one to the island location Ikeja is more intimate the island location is in orient 
