id,username,date,tweet
1678393363299549185,RyanCru40247454,2023-07-10 13:18:55+00:00,RT SopforhotelC Can we create sustainable kitchens that not only contribute to a greener future reduce the energy cost but still deliver 
1678391408024010752,SopforhotelC,2023-07-10 13:11:09+00:00,Can we create sustainable kitchens that not only contribute to a greener future reduce the energy cost but still deliver outstanding culinary experiences hotel hospitality management operations energy efficiency kitchen sustainability https t co u96ehnO3Hf
1678373806824407040,CharitableTrav,2023-07-10 12:01:12+00:00,Your perfect Barbie core break in the historic Don CeSar hotel in St Pete Clearwater Florida from 2 599pp Spend a week in pink luxury with return flights electric car hire and a FREE 250 donation to charity https t co 30cEpz9Jts TravelForGood Travel Barbie VSPC https t co UObj41Sxl7
1678369978553081857,joan_nanjobe,2023-07-10 11:46:00+00:00,RT JAkakikunda WEGCDA3 joined Intitue of social transformation IST at spring Hotel in celebrating women s resilience and restrategising 
1678343914820976641,ZaidZaidnze,2023-07-10 10:02:26+00:00,RT HoneyTrek Surrounded by the mountains amp gulf of Nicoya IslaChiquita is a dreamy place made even more fabulous with glamping tents 
1678343540265435136,IntTravellerMag,2023-07-10 10:00:56+00:00,From a boutique property in Marrakech to a sustainable stay in Thailand and a heritage hotel in Burgundy these are the hottest stays right now https t co LT9j0a3gMl
1678340138990985217,petophotelsply,2023-07-10 09:47:25+00:00,Wall mounted tamper proof stainless steel soap liquid dispensers eco friendly and sustainable hotel hotelsupply hotelamenities hoteltoiletries soapdispensers handsoapdispenser bathroomdispenser sustainable ecofriendly eco showerdispensers https t co IrtxzpVtaW https t co xZiCj8pXsy
1678321408940851203,IndHotelShowLDN,2023-07-10 08:33:00+00:00,We collaborated with our partner AAHospitality and interviewed MarkDBirchall the winner of the AA Chefs Chef 2022 Read the full article here gt https t co wrTigzEIaf sustainable food hospitality community restaurant chefs hotel
1678293267039895554,forgebitz,2023-07-10 06:41:10+00:00, yongfook Honestly all hotel booking apps are horrible I once talked to some ppl at booking com because I wanted to know WHY and the simple answer it that it seems to work But I am curious how sustainable this kind of UX is 
1678272950594568192,FoodTechBiz,2023-07-10 05:20:26+00:00,The much awaited Indian Beverage Association s IBA National Beverage Conclave unfolded with immense enthusiasm at the Shangri La Eros Hotel in New Delhi on 6 July 2023 IndianBeverageAssociation NationalBeverageConclave https t co RoATHkwekN
