id,username,date,tweet
1678396505110003712,WestTNBarBQ,2023-07-10 13:31:24+00:00, iowahawkblog We came to fight and enjoy the locals and their hospitality but mostly enjoy the locals 
1678396461665468416,KanyeAsadaa,2023-07-10 13:31:14+00:00,Me we can offer honesty a prestige future surrounded by southern hospitality Teach to be a southern gentleman SEC recruiters You get to get drunk oh and here s a hellcat and 30k Player drops out first year to d3 college gets a charged w dealing drugs SOUTHERNFOOTBALL
1678396434683396100,HotelMgmtMag,2023-07-10 13:31:07+00:00,AHLA Questex wrap debut The Hospitality Show https t co B7lqUgKdrA
1678396411405127680,samarsanatan,2023-07-10 13:31:02+00:00,RT Voice_For_India My Passport says United States of America but My Heart says India India has the best hospitality in the World Only i 
1678396389531713536,CLHNews,2023-07-10 13:30:57+00:00,Mock Trial Food Allergy Prosecution Event https t co HQGMCiir6d Events Hospitality https t co Qu4vvvuFri
1678396376495915008,ILoveanimalstoo,2023-07-10 13:30:53+00:00,RT ILoveanimalstoo This cat was found poisoned and dying we gave needed med intervention in time and now she is on our hospitality http 
1678396359240728577,Dilip_S_Rathord,2023-07-10 13:30:49+00:00,RT ombirlakota Sincere thanks to my friend Excellency Speaker Parliament of Mongolia Mr Zandanshatar for exceptional warmth amp hospital 
1678396358363865089,HotelMgmtMag,2023-07-10 13:30:49+00:00,Construction set to start on Chartwell Hospitality Rockbridge Tennessee developments https t co 0webcpxpDo
1678396309290594312,HotelMgmtMag,2023-07-10 13:30:37+00:00,Apple Hospitality REIT acquires Cleveland Courtyard https t co n4dBumzqC9
1678396288851931137,jgagno0877,2023-07-10 13:30:33+00:00,RT _sheepking The 4th quarter report of spending is out and PierrePoilievre has spent 70k more in salaries and 145k more in travel In a 
1678396277053071362,JCPinBRS_Bath,2023-07-10 13:30:30+00:00,Recruiting in Bath Caferouge A variety of Hospitality vacancies Supervisor Assistant Manager Chef de Partie Senior Sous Chef Info apply https t co wIdusYXSUO BathJobs https t co LCEOB7ih1m
1678396272229711872,TheGreenRoomEx,2023-07-10 13:30:29+00:00,Amazing weekend at Silverstone Circuit for the F1 British Grand Prix Thank you to everyone who joined us in The Green Room across all 3 days Congratulations Max33Verstappen F1 britishgp silverstone hospitality amyallison_xo F1 SilverstoneUK AreolaOfficiel https t co tSfczJRcB9
1678396253934166018,hospitality_irl,2023-07-10 13:30:24+00:00,Farnham Estate amp Cavan Cyrstal Hotel Appounts New Sales amp Marketing Director https t co tS7aVEWGtq
1678396211177439235,CLHNews,2023-07-10 13:30:14+00:00,The Future in Pub Entertainment Is Here Right Now https t co rjRlflKJxC Hospitality https t co jEtGGURanr
1678396161999208449,IDTheftCenter,2023-07-10 13:30:02+00:00,Don t fall victim to restaurant scams Check out this eye opening blog that exposes the latest twist in the hospitality industry Protect yourself and your finances by staying informed restaurantscams identitytheft IDTheftCenter https t co lO7FGl6abe
1678396155439316993,aotcabincrew,2023-07-10 13:30:01+00:00,Choose a rewarding future as a cabin crew member and spread your smile in the sky Take off on a path that combines adventure hospitality and personal growth with India s best pilot and cabin crew training institute Aviators Of Tomorrow Cabin Crew https t co VOp8Dfoy5F
1678396152150994944,AlbionRFC,2023-07-10 13:30:00+00:00,Just 5 days to go now until Rugbyforheroes take on AFLegendsRugby Hospitality are still available so grab a seat while you can https t co CUAxtw1JdO AlbionAsOne https t co IH4JTLmul6
1678396137219276801,lgterri,2023-07-10 13:29:56+00:00,RT _sheepking The 4th quarter report of spending is out and PierrePoilievre has spent 70k more in salaries and 145k more in travel In a 
1678396133452783619,HotelMgmtMag,2023-07-10 13:29:55+00:00,Hotels hospitality companies make leadership appointments https t co uB6XoLiikI
1678396108689604608,greenrose351,2023-07-10 13:29:50+00:00,RT _sheepking The 4th quarter report of spending is out and PierrePoilievre has spent 70k more in salaries and 145k more in travel In a 
1678396088972083202,Red_Toryism,2023-07-10 13:29:45+00:00,RT _sheepking The 4th quarter report of spending is out and PierrePoilievre has spent 70k more in salaries and 145k more in travel In a 
1678395998232510465,Coque_PL,2023-07-10 13:29:23+00:00,RT Thiago6 Grazie mille ScuderiaFerrari Amazing experience and hospitality Thanks for having us https t co eORrqRDHNJ
1678395950543372288,holywullie,2023-07-10 13:29:12+00:00,RT msm_monitor Listen to Good Morning Scotland often enough and you ll realise they have their favourite approved guests for each subject 
