id,username,date,tweet
1678623482228142084,lejenchae,2023-07-11 04:33:20+00:00,"RT @UPICK_twt: Which idol do you want to go on a summer vacation with? 🏖️

🎁UPICK App Main Banner with M/V
⤷Reward for 1st place overall ou…"
1678623455804289028,yrwithg,2023-07-11 04:33:13+00:00,"RT @UPICK_twt: Which idol do you want to go on a summer vacation with? 🏖️

🎁UPICK App Main Banner with M/V
⤷Reward for 1st place overall ou…"
1678623450611458048,softyyharts_,2023-07-11 04:33:12+00:00,"RT @UPICK_twt: Which idol do you want to go on a summer vacation with? 🏖️

🎁UPICK App Main Banner with M/V
⤷Reward for 1st place overall ou…"
1678623437173006336,eri_erixon,2023-07-11 04:33:09+00:00,"@outrohan7 Same 😭 and while I try to think of it like an extended vacation time, it gets harder every time someone leaves"
1678623435235180546,UmaymaQaisrani,2023-07-11 04:33:08+00:00,RT @muhmehdiali: another vacation wasted successfully https://t.co/kMmP9IluRI
1678623435163836417,LongTallBernie,2023-07-11 04:33:08+00:00,"Biden spent all day Saturday at Rehoboth Beach.
Biden has spent 352 days – approximately 40% of his presidency – on vacation with no visitor logs.

Dozens of Secret Service agents cleared out much of the shoreline to make room for the Bidens.

Not any trace of popularity: https://t.co/EJgf2KKt1P"
1678623431917731840,imsunarin,2023-07-11 04:33:08+00:00,RT @bugsinmyhoney: quick sketch while on vacation https://t.co/Zk8XK5YeUO
1678623428268675075,bomb_vacation,2023-07-11 04:33:07+00:00,"@hobenichiko0418 そんなんあるの！？
ガオレンジャーに会いたい…"
1678623423327621120,UpsideDad,2023-07-11 04:33:06+00:00,RT @RodLacroix: The first few hours back to work after a vacation are spent trying to remember what it is that I actually do here.
1678623398300200961,KomoryVesper,2023-07-11 04:33:00+00:00,"Alright, friends and followers.  I have made the executive decision to allow myself to be on vacation for the rest of the week.  Take care of your mental health, follow your heart, and hug your friends!"
1678623383523835904,latias368,2023-07-11 04:32:56+00:00,"RT @Skrocker813: This is the last week before I start my vacation.
I'll still have access to my PC for the most part, but I've been inspire…"
1678623345485512705,WillybeGood69,2023-07-11 04:32:47+00:00,"RT @Northerngold01: Justin Trudeau’s Christmas vacation cost CanadianTaxpayers over $160,000.00 

https://t.co/Q37WsL3OQI"
1678623341681299456,SiyyyJ,2023-07-11 04:32:46+00:00,RT @_keanuu: I need a vacation
1678623324295901189,ImNotAHRHitter,2023-07-11 04:32:42+00:00,RT @TheOnion: https://t.co/C8qCS5V2jv
1678623318344101888,CarleySpaeth,2023-07-11 04:32:41+00:00,"RT @wakeupcallLLC: For the first time ever, I volunteered to be on my churches Vacation Bible School team.

I used to view these things as…"
