id,username,date,tweet
1680914126397218817,x_Taliaaa,2023-07-17 12:15:32+00:00,"RT @Btrillaaa: &amp; things to do, recipes to try, how to drive a stick shift, vacation itineraries &amp; then some"
1680914108525289472,MontanaHannibal,2023-07-17 12:15:28+00:00,"You know when Green Day wrote ""Holiday"" it was supposed to be a METAPHOR about civilian apathy during an unjust war… https://t.co/c1Ul8mcGBJ"
1680914079030935558,firefire100,2023-07-17 12:15:20+00:00,@KlaimToFame i've treated plenty of friends on their bday but not $4600 worth.  for all those folks unless you are… https://t.co/XYusoLKqHf
1680914077755768833,butlikewhythox,2023-07-17 12:15:20+00:00,Last day of vacation 😢 😭😭😭😭
1680914075381911560,Oceanman091,2023-07-17 12:15:20+00:00,My entire vacation has consisted of this because I prioritized places over food 🗿 https://t.co/cYqnn2283G
1680914064292081664,lucynyoike3,2023-07-17 12:15:17+00:00,"RT @ombachi13: Teaching him all the things I was never taught, while at the same time providing the things it took me years to have.

Flyin…"
1680914053823094784,KimmoKannala,2023-07-17 12:15:14+00:00,"@offendosaurusR @region776 Free vacation at Crimea perhaps.
(Innocent human shields?)"
1680914044289691650,KushalPatnayak,2023-07-17 12:15:12+00:00,RT @MilagroMovies: Star Hero Going to Vacation Again 😊 He will  Come back On August Second Week (13th)
1680914034378375169,MeryGomezBr,2023-07-17 12:15:10+00:00,RT @MileyCyrus: Endless Summer Vacation - Backyard Sessions. Stream now on @DisneyPlus. https://t.co/LoDX4IA8uD
1680914034336382976,Melimaars,2023-07-17 12:15:10+00:00,It feels so ugly to go back to work after vacation 😭💔
1680914032591798272,KouravPrapti,2023-07-17 12:15:09+00:00,"RT @ATSBB: Ghum Hai Kisikey Pyaar Meiin actress Aishwarya Sharma shares her hot pool pictures from her Thailand vacation 

#saasbahuaurbeti…"
1680914030825975810,Winterbear_v9,2023-07-17 12:15:09+00:00,"RT @fandom_vts: [GIVEAWAY]

UPICK - IDOL SUMMER VACATION

🏆 - 1200 💙

open for reservations (until 7/21 ❌)
- 12k for ₱500 | $10 
- 50k for…"
1680914021304655873,1983Compl,2023-07-17 12:15:07+00:00,"RT @LeftismForU: ""I want to wake up &amp; do anything I want... I want to have my own everything. I don't want to go to work! And it might soun…"
1680914005312032771,mistressofmelb,2023-07-17 12:15:03+00:00,RT @mistressofmelb: Not long until I return from my Europe vacation. Who is going to be the first lucky sub to see me? 😈 https://t.co/Txvte…
1680913993022558210,TraveloffPath,2023-07-17 12:15:00+00:00,"Why This Underrated Latin American Country Is Perfect For Every Type Of Traveler 

https://t.co/UCRGslhQ6E

#vacation #travel #LatinAmerica"
1680913988761325570,BookofOak,2023-07-17 12:14:59+00:00,"RT @ZoAndBehold: Good morning from St. Malo!

Fun fact: this trip to France was originally where I was going to propose to @ErinInTheMorn.…"
1680913982457094148,x_Taliaaa,2023-07-17 12:14:57+00:00,RT @madeinchynaxo: Woulda drowned that mf in the bathtub like Johnson’s family vacation
1680913972344520704,Ffcvtch,2023-07-17 12:14:55+00:00,"RT @datamileycyrus: Most streamed female albums released in 2023 on Spotify:

1. MAÑANA SERÁ BONITO, Karol G — 3,2B
2. Cupido, TINI — 1,8B…"
1680913971677626368,Neebaby_94,2023-07-17 12:14:55+00:00,I did not want to let my bed go this morning!! So ready for my vacation
1680913970130042881,kiwijesus19,2023-07-17 12:14:55+00:00,RT @alexxmalloy: love being the first person awake on vacation because now i’m sitting on the beach having coffee by myself like i’m in a d…
1680913969144315906,kayybaddasss,2023-07-17 12:14:54+00:00,"RT @Btrillaaa: &amp; things to do, recipes to try, how to drive a stick shift, vacation itineraries &amp; then some"
1680913960881496064,Freddocane56,2023-07-17 12:14:52+00:00,"@GEhcuod @EuromaidanPR Their death is regrettable, civilians should never die regardless, however their decision to… https://t.co/UVdFW8xK6M"
1680913957769314304,sushistruggles,2023-07-17 12:14:52+00:00,next week is my family vacation n i just know im gonna have to eat so much shit w no way of working it off without anyone questioning me
1680913942187573249,JB_Goldstein,2023-07-17 12:14:48+00:00,"@dmbarnette The best way to start a vacation day!

I remember running those green mountain trails when I stayed in… https://t.co/bOHEjRb98A"
1680913929520947201,bettersafetynet,2023-07-17 12:14:45+00:00,"@FrankMcG This failure actually caused a legit ""event"" in the world's economy.

So yeah. Vacation time is something… https://t.co/DsPweJBk1O"
